stop_name,lat,lon,stop_type
Ormond Uniting Hall/North Rd (Ormond),-37.9032534,145.0356317,bus
Dalmor Ave/North Rd (Ormond),-37.90350411,145.0376949,bus
Ormond Railway Station/North Rd (Ormond),-37.90372398,145.0395316,bus
Ulupna Rd/North Rd (Ormond),-37.90415719,145.0428184,bus
Nicholls Rd/North Rd (Ormond),-37.90463654,145.0467182,bus
Wild Cherry Rd/North Rd (Ormond),-37.90507256,145.050187,bus
Koornang Rd/North Rd (Ormond),-37.90533354,145.0523411,bus
Tara Gr/North Rd (Carnegie),-37.9056459,145.0548805,bus
Elimatta Rd/North Rd (Carnegie),-37.90580056,145.0560593,bus
Kawana Cres/Remington Dr (Glen Waverley),-37.88844804,145.1826331,bus
Murrumbeena Rd/North Rd (Murrumbeena),-37.90637403,145.0607757,bus
Crosbie Rd/North Rd (Murrumbeena),-37.90697169,145.0658783,bus
Brett St/North Rd (Murrumbeena),-37.90733782,145.0684165,bus
Reid St/North Rd (Murrumbeena),-37.90780396,145.0721122,bus
Poath Rd/North Rd (Hughesdale),-37.90799068,145.0736087,bus
Brine St/North Rd (Hughesdale),-37.90835451,145.0765679,bus
Long Pl/North Rd (Hughesdale),-37.90862494,145.0787788,bus
White St/North Rd (Hughesdale),-37.90896654,145.0814884,bus
Warrigal Rd/North Rd (Hughesdale),-37.90932042,145.0844024,bus
Arcadia Cl/Oban Rd (Ringwood North),-37.79353427,145.2342267,bus
Batman St/Buckley St (Aberfeldie),-37.75416226,144.8912677,bus
Price St/Buckley St (Aberfeldie),-37.7544333,144.8938251,bus
Fawkner St/Buckley St (Aberfeldie),-37.75463627,144.8956014,bus
Vida St/Buckley St (Aberfeldie),-37.75504151,144.8991198,bus
St Kinnord St/Buckley St (Aberfeldie),-37.75550574,144.9029204,bus
Combermere St/Buckley St (Aberfeldie),-37.75572881,144.904821,bus
Scott St/Buckley St (Essendon),-37.75617464,144.9086108,bus
Robb St/Buckley St (Essendon),-37.75641185,144.9108061,bus
St Columba's College/Buckley St (Essendon),-37.75682026,144.914529,bus
Chisholm St/Vida St (Aberfeldie),-37.76050767,144.8978868,bus
Fawkner St/Chisholm St (Aberfeldie),-37.76037213,144.8958475,bus
Arthur St/Vida St (Aberfeldie),-37.75917845,144.8981401,bus
Ave Maria College/Alma St (Aberfeldie),-37.75701662,144.8987007,bus
Beaver St/Alma St (Aberfeldie),-37.75741915,144.9020718,bus
Combermere St/Alma St (Aberfeldie),-37.75771476,144.9045039,bus
Alma St/Waverley St (Essendon),-37.75818826,144.9068061,bus
Corio St/Waverley St (Moonee Ponds),-37.76228326,144.9059982,bus
Rattray Rd/Looker Rd (Montmorency),-37.7199078,145.1241789,bus
Maribyrnong Park/Holmes Rd (Moonee Ponds),-37.76521666,144.906256,bus
Lennox St/Holmes Rd (Moonee Ponds),-37.76546474,144.9085534,bus
Darling St/Holmes Rd (Moonee Ponds),-37.76575243,144.9110541,bus
Chester St/Holmes Rd (Moonee Ponds),-37.76599242,144.9134086,bus
Grosvenor St/Holmes Rd (Moonee Ponds),-37.76623617,144.9159786,bus
Daisy St/Buckley St (Essendon),-37.75621888,144.9105959,bus
Lincoln Rd/Buckley St (Essendon),-37.75598368,144.908514,bus
Park St/Waverley St (Moonee Ponds),-37.76083793,144.9063114,bus
Holmes Rd/Waverley St (Moonee Ponds),-37.76553003,144.9056342,bus
Maribyrnong Park/Orford St (Moonee Ponds),-37.76833032,144.904488,bus
Maribyrnong Park/Maribyrnong Rd (Ascot Vale),-37.77014064,144.9024048,bus
Navigator St/Raleigh Rd (Maribyrnong),-37.76969995,144.8984098,bus
Maribyrnong RSL/Raleigh Rd (Maribyrnong),-37.76921145,144.8942687,bus
Barb St/Raleigh Rd (Maribyrnong),-37.76889334,144.8915985,bus
Randall St/Raleigh Rd (Maribyrnong),-37.76863118,144.8895398,bus
Conquest Dr/Tarneit Rd (Werribee),-37.89401086,144.6631073,bus
Rosella Ave/Kookaburra Ave (Werribee),-37.8895225,144.6744378,bus
Swallow St/Kookaburra Ave (Werribee),-37.88722604,144.6749649,bus
Nightingale Dr/Kookaburra Ave (Werribee),-37.8854073,144.6759545,bus
Sherrin Ct/Kookaburra Ave (Werribee),-37.88487513,144.678211,bus
Derrimut Rd/Kookaburra Ave (Werribee),-37.88532673,144.6810052,bus
Derrimut Rd/Willmott Dr (Hoppers Crossing),-37.88670405,144.6818489,bus
Peacock St/Willmott Dr (Hoppers Crossing),-37.88680429,144.6851089,bus
Huntingfield Dr/Willmott Dr (Hoppers Crossing),-37.88601747,144.6877146,bus
Grandview Tce/Willsmere Rd (Kew),-37.79388114,145.0374988,bus
Woodville Park Shopping Centre/Warringa Cres (Hoppers Crossing),-37.88381055,144.6882157,bus
Yarrabee Dr/Warringa Cres (Hoppers Crossing),-37.88080488,144.6838416,bus
Sier Ave/Cameron Dr (Hoppers Crossing),-37.86868785,144.6876654,bus
McCarron Pde/Buckley St (Essendon),-37.75559968,144.9046544,bus
Brunel St/Tilba St (Aberfeldie),-37.76198441,144.8958018,bus
Chisholm St/Vida St (Aberfeldie),-37.76067658,144.8977572,bus
Arthur St/Vida St (Aberfeldie),-37.75935778,144.8980896,bus
Ave Maria College/Alma St (Aberfeldie),-37.75693535,144.8986917,bus
Crawford Rd/Manningham Rd (Doncaster),-37.77743245,145.1202619,bus
Beaver St/Alma St (Aberfeldie),-37.7572537,144.9013841,bus
Combermere St/Alma St (Moonee Ponds),-37.75757178,144.9040652,bus
Waverley St/Alma St (Essendon),-37.75789962,144.9067915,bus
Alma St/Waverley St (Essendon),-37.75844127,144.9068443,bus
Park St/Waverley St (Moonee Ponds),-37.76034576,144.9065069,bus
Corio St/Waverley St (Moonee Ponds),-37.76265356,144.9060445,bus
Maribyrnong Park/Holmes Rd (Moonee Ponds),-37.76512719,144.9062926,bus
Norfolk St/Holmes Rd (Moonee Ponds),-37.76536465,144.9084995,bus
Darling St/Holmes Rd (Moonee Ponds),-37.76563332,144.910944,bus
Chester St/Holmes Rd (Moonee Ponds),-37.7658631,144.9132306,bus
White Ave/Kilby Rd (Kew East),-37.79108323,145.0426603,bus
Grosvenor St/Holmes Rd (Moonee Ponds),-37.76610086,144.9159711,bus
Lorraine St/Buckley St (Essendon),-37.75661517,144.9126165,bus
Holmes Rd/Waverley St (Moonee Ponds),-37.76551322,144.9057028,bus
Maribyrnong Park/Orford St (Moonee Ponds),-37.76857412,144.9045152,bus
Hurtle St/Maribyrnong Rd (Ascot Vale),-37.77028403,144.9028662,bus
The Nook/Bulleen Rd (Balwyn North),-37.78802582,145.0747752,bus
Clyde St/Raleigh Rd (Maribyrnong),-37.7697961,144.8987477,bus
Maribyrnong RSL/Raleigh Rd (Maribyrnong),-37.76930274,144.8943342,bus
Warrs Rd/Raleigh Rd (Maribyrnong),-37.76893228,144.8912568,bus
Maribyrnong Community Centre/Raleigh Rd (Maribyrnong),-37.76872985,144.8895143,bus
Rosamond Rd/Raleigh Rd (Maribyrnong),-37.76904376,144.8869171,bus
Glenluss St/Tarneit Rd (Werribee),-37.89625738,144.6650604,bus
Austin St/Tarneit Rd (Werribee),-37.89417363,144.6631363,bus
Rosella Ave/Kookaburra Ave (Werribee),-37.88943065,144.6743498,bus
Sibley St/Kookaburra Ave (Werribee),-37.88748339,144.6747635,bus
Nightingale Dr/Kookaburra Ave (Werribee),-37.88558023,144.6755852,bus
Owen Ct/Kookaburra Ave (Werribee),-37.88479109,144.6789755,bus
Derrimut Rd/Kookaburra Ave (Werribee),-37.88526028,144.6812915,bus
Derrimut Rd/Willmott Dr (Hoppers Crossing),-37.88663559,144.6820329,bus
RHL Sparks Reserve/Middleborough Rd (Blackburn),-37.82818806,145.1367105,bus
Canterbury Rd/Middleborough Rd (Blackburn South),-37.83155,145.1361715,bus
Ayr St/Middleborough Rd (Blackburn South),-37.83302414,145.1359298,bus
Dundee St/Middleborough Rd (Blackburn South),-37.83489356,145.1356101,bus
Inala Village/Middleborough Rd (Blackburn South),-37.83760725,145.13511,bus
Aldinga St/Middleborough Rd (Blackburn South),-37.83948532,145.1347672,bus
Fulton Rd/Middleborough Rd (Blackburn South),-37.84117403,145.1344178,bus
Hastings Ave/Middleborough Rd (Blackburn South),-37.84213559,145.1342459,bus
Joyhill Ave/Middleborough Rd (Box Hill South),-37.84378898,145.1339428,bus
Eley Rd/Middleborough Rd (Burwood East),-37.84629565,145.1334591,bus
Stewart St/Middleborough Rd (Burwood),-37.84821875,145.1331152,bus
Johnston St/Middleborough Rd (Burwood),-37.84955757,145.1328655,bus
Burwood Hwy/Middleborough Rd (Burwood East),-37.85263247,145.1324128,bus
Rees St/Middleborough Rd (Burwood),-37.85526488,145.1319031,bus
Highbury Rd/Middleborough Rd (Burwood East),-37.85693646,145.1316108,bus
Nelson Rd/Whitehorse Rd (Box Hill),-37.81732629,145.1178644,bus
Hood St/Whitehorse Rd (Mont Albert),-37.81650353,145.1109443,bus
Laing St/Whitehorse Rd (Mont Albert),-37.81598783,145.1068906,bus
Marlborough St/Whitehorse Rd (Mont Albert),-37.81560319,145.1037083,bus
York St/Whitehorse Rd (Mont Albert),-37.81539393,145.1019074,bus
Erne St/Union Rd (Balwyn),-37.81014078,145.1002813,bus
Winmalee Rd/Union Rd (Balwyn),-37.80831706,145.1006347,bus
Belmore Rd/Union Rd (Balwyn),-37.80493047,145.1013121,bus
Kenilworth St/Belmore Rd (Balwyn),-37.8040401,145.0986317,bus
Ajana St/Greythorn Rd (Balwyn North),-37.80230709,145.0973473,bus
Reading Ave/Greythorn Rd (Balwyn North),-37.80114869,145.0976041,bus
Alpha St/Greythorn Rd (Balwyn North),-37.79905455,145.0979532,bus
Sweyn St/Greythorn Rd (Balwyn North),-37.79647615,145.0984509,bus
Lime Ave/Greythorn Rd (Balwyn North),-37.79383579,145.0990182,bus
Doncaster Rd/Greythorn Rd (Balwyn North),-37.79044111,145.0997525,bus
Singleton Rd/Carron St (Balwyn North),-37.78136565,145.0919232,bus
Balwyn Rd/Larbert Ave (Balwyn North),-37.78160511,145.0877953,bus
Prose St/Balwyn Rd (Balwyn North),-37.78283039,145.0872187,bus
Nevada St/Balwyn Rd (Balwyn North),-37.78507617,145.0867747,bus
Boroondara Shops/Balwyn Rd (Balwyn North),-37.78710631,145.0863703,bus
Jaserfold St/Balwyn Rd (Balwyn North),-37.79081636,145.0856387,bus
Corby St/Balwyn Rd (Balwyn North),-37.79226261,145.0853515,bus
Doncaster Rd/Balwyn Rd (Balwyn North),-37.7953897,145.0847938,bus
Lansdown St/Balwyn Rd (Balwyn North),-37.79719499,145.0844178,bus
Albury Rd/Balwyn Rd (Balwyn North),-37.79952917,145.0838691,bus
Gordon Barnard Reserve/Balwyn Rd (Balwyn North),-37.80144458,145.0836152,bus
Belmore Rd/Balwyn Rd (Balwyn),-37.80403209,145.0831281,bus
Yongala St/Balwyn Rd (Balwyn),-37.80580979,145.0827186,bus
Dundee St/Balwyn Rd (Balwyn),-37.80763456,145.0824329,bus
Yarrbat Ave/Balwyn Rd (Balwyn),-37.80935746,145.0819794,bus
Jurang St/Balwyn Rd (Balwyn),-37.81030239,145.0818981,bus
Whitehorse Rd/Balwyn Rd (Balwyn),-37.8131502,145.0813473,bus
Fintona Girls School/Balwyn Rd (Balwyn),-37.81538767,145.0809486,bus
Mont Albert Rd/Balwyn Rd (Balwyn),-37.81786687,145.0804527,bus
Daphne St/Canterbury Rd (Canterbury),-37.82358677,145.0769757,bus
Page Ave/Kilby Rd (Kew East),-37.79132348,145.0457315,bus
Alexandra Ave/Canterbury Rd (Canterbury),-37.82301658,145.0718667,bus
Canterbury Rd/Stanhope Gr (Camberwell),-37.82328197,145.0655204,bus
Broadway/Stanhope Gr (Camberwell),-37.82558186,145.0650854,bus
Airds Rd/Templestowe Rd (Templestowe Lower),-37.75643843,145.1092496,bus
Pentlowe Ave/Templestowe Rd (Templestowe Lower),-37.75612856,145.1045469,bus
Rose Ave/Templestowe Rd (Templestowe Lower),-37.75629812,145.1022043,bus
Mincha Ave/Pleasant Rd (Templestowe Lower),-37.75964006,145.0959664,bus
Bulleen Plaza Shopping Centre/Grant Olson Ave (Bulleen),-37.76528851,145.0930516,bus
Leith Cres/Howe Pde (Port Melbourne),-37.83643495,144.9219584,bus
19 Kandanga Gr (Bulleen),-37.77091554,145.0927141,bus
Robinson Gr/Lincoln Dr (Bulleen),-37.77252449,145.0946823,bus
Marsham Rd/Stephensons Rd (Mount Waverley),-37.86273853,145.1315098,bus
Marianne Way/Stephensons Rd (Mount Waverley),-37.86577594,145.130967,bus
High Street Rd/Stephensons Rd (Mount Waverley),-37.86892054,145.1303646,bus
Mt Waverley Railway Station/Stephensons Rd (Mount Waverley),-37.87463518,145.1292992,bus
Mt Waverley Shopping Centre/Stephensons Rd (Mount Waverley),-37.87619127,145.1291121,bus
Sherwood Rd/Stephensons Rd (Mount Waverley),-37.87906506,145.1284823,bus
Rosny St/Howe Pde (Port Melbourne),-37.83674845,144.9254266,bus
Mt Waverley Police Station/Stephensons Rd (Mount Waverley),-37.88096975,145.1281157,bus
Charlton St/Stephensons Rd (Mount Waverley),-37.8829465,145.1277473,bus
Albert St/Stephensons (west) Rd (Mount Waverley),-37.88362878,145.1275822,bus
Wagstaff St/Stephensons Rd (Mount Waverley),-37.88671156,145.1270606,bus
Birdie St/Stephensons Rd (Mount Waverley),-37.88836437,145.1267231,bus
Griffiths Ct/Stephensons Rd (Mount Waverley),-37.8900806,145.1264067,bus
Hardner Rd/Stephensons Rd (Mount Waverley),-37.89431099,145.1255147,bus
Bellerive Ave/Stephensons Rd (Mount Waverley),-37.89817976,145.1245523,bus
Ferntree Gully Rd/Clayton Rd (Mount Waverley),-37.89909896,145.1245517,bus
Fairland Ave/Clayton Rd (Oakleigh East),-37.90274905,145.1240041,bus
Barak Rd/Howe Pde (Port Melbourne),-37.83690416,144.927104,bus
Strelden Ave/Clayton Rd (Oakleigh East),-37.90450112,145.1236753,bus
Bayview Ave/Clayton Rd (Clayton),-37.90635137,145.123287,bus
Boyd Ave/Clayton Rd (Oakleigh East),-37.90778923,145.1230344,bus
Woodside Ave/Clayton Rd (Clayton),-37.90909197,145.1227852,bus
Princes Hwy/Clayton Rd (Clayton),-37.91050281,145.1225332,bus
Myriong St/Clayton Rd (Clayton),-37.91534642,145.1216707,bus
Ross St/Melbourne Rd (Newport),-37.83807371,144.8824373,bus
Newcastle St/Melbourne Rd (Newport),-37.84013383,144.882742,bus
Mason St/Melbourne Rd (Newport),-37.84206725,144.8830162,bus
Williamstown Rd/Beacon Rd (Port Melbourne),-37.83444451,144.9296953,bus
Wilkins St/Melbourne Rd (Newport),-37.84650407,144.8856963,bus
Jackson Reserve/Melbourne Rd (Newport),-37.84991612,144.8880196,bus
Courtis St/Melbourne Rd (Williamstown),-37.85249892,144.8898325,bus
Williamstown North Primary School/Melbourne Rd (Williamstown),-37.85613993,144.8923655,bus
Melbourne Rd/Ferguson St (Williamstown),-37.85826384,144.8932143,bus
Verdon St/Ferguson St (Williamstown),-37.85802372,144.8913798,bus
North Williamstown Railway Station/Ferguson St (Williamstown),-37.85757442,144.8889376,bus
Collins St/Victoria St (Williamstown),-37.85936885,144.889,bus
Knight St/Victoria St (Williamstown),-37.86163352,144.8886512,bus
Poolman St/Williamstown Rd (Port Melbourne),-37.83388137,144.931495,bus
Oscar St/Williamstown Rd (Seddon),-37.80787643,144.8844816,bus
Grace St/Williamstown Rd (Yarraville),-37.81070589,144.8839692,bus
Somerville Rd/Williamstown Rd (Yarraville),-37.81226781,144.8836292,bus
Yarraville Oval/Williamstown Rd (Yarraville),-37.81593206,144.8829339,bus
Blackwood St/Williamstown Rd (Yarraville),-37.81740472,144.8826419,bus
Francis St/Williamstown Rd (Yarraville),-37.81959875,144.8823747,bus
Walter St/Graham St (Port Melbourne),-37.83469708,144.9338129,bus
Salisbury St/Williamstown Rd (Yarraville),-37.82282062,144.881635,bus
West Gate Fwy/Williamstown Rd (Yarraville),-37.82541547,144.8811064,bus
Donald W Mclean Reserve/Melbourne Rd (Spotswood),-37.82753416,144.8811594,bus
Hudsons Rd/Melbourne Rd (Spotswood),-37.82867312,144.8813541,bus
McLister St/Melbourne Rd (Spotswood),-37.83136538,144.8817315,bus
Ross St/Melbourne Rd (Newport),-37.83805016,144.8826311,bus
Newcastle St/Melbourne Rd (Newport),-37.83997436,144.8828943,bus
Mason St/Melbourne Rd (Newport),-37.8417082,144.8830947,bus
North Rd/Melbourne Rd (Newport),-37.84529574,144.8851513,bus
Paine St/Melbourne Rd (Newport),-37.84729417,144.8865374,bus
Nott St/Graham St (Port Melbourne),-37.83979322,144.9397273,bus
Bunbury St/Melbourne Rd (Newport),-37.84959064,144.8879607,bus
Albert St/Melbourne Rd (Williamstown),-37.85274063,144.8902461,bus
Williamstown North Primary School/Melbourne Rd (Williamstown),-37.85599785,144.8924832,bus
Ferguson St/Melbourne Rd (Williamstown),-37.85781201,144.8936477,bus
Verdon St/Ferguson St (Williamstown),-37.8584187,144.8923006,bus
North Williamstown Railway Station/Ferguson St (Williamstown),-37.85806519,144.8901738,bus
Collins St/Victoria St (Williamstown),-37.8594544,144.8892476,bus
Laverton St/Victoria St (Williamstown),-37.86170105,144.8888994,bus
Graham St/Bay St (Port Melbourne),-37.8396891,144.9415029,bus
Hourigan Ave/Clayton Rd (Clayton),-37.91701759,145.1213551,bus
Monash Specialist Centre/Clayton Rd (Clayton),-37.9185448,145.1210546,bus
Clayton Railway Station/Clayton Rd (Clayton),-37.92303707,145.1202008,bus
Clayton Shopping Centre/Clayton Rd (Clayton),-37.92577765,145.1196987,bus
Clayton Rd/Centre Rd (Clayton),-37.92848202,145.1180598,bus
Knight St/Centre Rd (Clayton South),-37.92802757,145.114442,bus
Jeanette St/Centre Rd (Clayton South),-37.92772676,145.1119808,bus
Bridge St/Bay St (Port Melbourne),-37.83721576,144.9438443,bus
Springs Rd/Centre Rd (Clayton South),-37.92742461,145.1094401,bus
Elder St/Centre Rd (Clarinda),-37.92693994,145.1056412,bus
Eulinga Rd/Centre Rd (Clarinda),-37.92672146,145.1038265,bus
Crawford Rd/Centre Rd (Clarinda),-37.92653455,145.1022954,bus
Huntingdale Rd/Centre Rd (Oakleigh South),-37.92614819,145.0990174,bus
Windsor Ave/Centre Rd (Oakleigh South),-37.92587243,145.0970108,bus
1082 Centre Rd (Oakleigh South),-37.92552032,145.094187,bus
Jacks Rd/Centre Rd (Oakleigh South),-37.92520897,145.091658,bus
Norma Ave/Cameron Ave (Oakleigh South),-37.92332523,145.0872017,bus
Beryl Ave/Cameron Ave (Oakleigh South),-37.92104311,145.0876248,bus
Raglan St/Crockford St (Port Melbourne),-37.83483432,144.9468078,bus
Barholme Ct/Golf Rd (Oakleigh South),-37.91916266,145.08781,bus
Devoy St/Golf Rd (Oakleigh South),-37.91789623,145.0880704,bus
Alleford St/Golf Rd (Oakleigh South),-37.91516556,145.0886188,bus
41 Golf Rd (Oakleigh South),-37.91337795,145.0889722,bus
North Rd/Golf Rd (Oakleigh South),-37.91075481,145.0894837,bus
55 Golf Links Ave (Oakleigh),-37.90887147,145.0906016,bus
Schoolhall St/Golf Links Ave (Oakleigh),-37.90762249,145.0908273,bus
Willgilson Ct/Golf Links Ave (Oakleigh),-37.90529532,145.0912514,bus
Montague St/City Rd (South Melbourne),-37.83250162,144.9525764,bus
Wattle Park/Elgar Rd (Box Hill),-37.83790998,145.111137,bus
Cadorna St/Elgar Rd (Box Hill South),-37.84172919,145.11046,bus
Uganda St/Elgar Rd (Burwood),-37.84476667,145.1099279,bus
Cropley Ct/Elgar Rd (Burwood),-37.84640179,145.1096134,bus
Burwood Hwy/Elgar Rd (Burwood),-37.84917876,145.1091333,bus
Deakin University/Burwood Hwy (Burwood),-37.84996221,145.1158415,bus
Burwood Hwy/Station St (Burwood),-37.85135146,145.119875,bus
Ferrars St/City Rd (South Melbourne),-37.83152858,144.9536259,bus
Talbett St/Station St (Burwood),-37.85295075,145.1195729,bus
Goold St/Station St (Burwood),-37.85506261,145.119201,bus
Montague St/Normanby Rd (South Melbourne),-37.82954869,144.9475679,bus
Ingles St/Normanby Rd (Port Melbourne),-37.83114227,144.9448991,bus
Port Melbourne Cricket Ground/Williamstown Rd (Port Melbourne),-37.83163323,144.9425676,bus
Derham St/Williamstown Rd (Port Melbourne),-37.8319201,144.9409349,bus
Bridge St/Williamstown Rd (Port Melbourne),-37.83238212,144.9390132,bus
Farrell St/Williamstown Rd (Port Melbourne),-37.8327292,144.9372196,bus
Southward Ave/Williamstown Rd (Port Melbourne),-37.83307864,144.9355624,bus
Cecil St/City Rd (Southbank),-37.82983389,144.9556724,bus
Beacon Rd/Williamstown Rd (Port Melbourne),-37.83413367,144.9294427,bus
Page Ave/Williamstown Rd (Port Melbourne),-37.83458468,144.9279302,bus
Plummer St/Salmon St (Port Melbourne),-37.83306069,144.9242915,bus
Rocklea Dr/Salmon St (Port Melbourne),-37.83089454,144.9235909,bus
Turner St/Salmon St (Port Melbourne),-37.82373755,144.9214512,bus
Lorimer St/Salmon St (Port Melbourne),-37.82240527,144.9210228,bus
Clarendon St/City Rd (Southbank),-37.82749244,144.9583615,bus
West Gate Fwy/Lorimer St (Southbank),-37.82530828,144.94522,bus
Hartley St/Lorimer St (Southbank),-37.82355852,144.9394632,bus
Rogers St/Lorimer St (Port Melbourne),-37.82302957,144.9370467,bus
Ingles St/Lorimer St (Port Melbourne),-37.82218684,144.9331848,bus
Graham St/Lorimer St (Port Melbourne),-37.8215353,144.9299539,bus
Hall St/Lorimer St (Port Melbourne),-37.82093033,144.9257901,bus
Salmon St (before)/Lorimer St (Port Melbourne),-37.82084144,144.921771,bus
Salmon St (after)/Lorimer St (Port Melbourne),-37.82108111,144.9185039,bus
Holden Engine Works/Lorimer St (Port Melbourne),-37.82134899,144.9163265,bus
DSTO/Lorimer St (Port Melbourne),-37.82198925,144.9132979,bus
City Rd/Queens Bridge St (Southbank),-37.82544361,144.9602585,bus
Eastgate St/North Rd (Oakleigh),-37.90976455,145.0878828,bus
Best St/North Rd (Oakleigh),-37.91010431,145.0910475,bus
Young St/North Rd (Oakleigh),-37.91046717,145.09453,bus
Gadd St/North Rd (Oakleigh),-37.91068726,145.0964353,bus
McIntosh St/North Rd (Oakleigh),-37.91100511,145.0993731,bus
Huntingdale Railway Station/North Rd (Oakleigh South),-37.91158492,145.1045905,bus
Wirraway Dr/Todd Rd (Port Melbourne),-37.82539119,144.9115207,bus
Fenton St/North Rd (Huntingdale),-37.91219501,145.1100234,bus
Franklyn St/North Rd (Huntingdale),-37.91255311,145.1132447,bus
Exhibition Building/Rathdowne St (Carlton),-37.80488318,144.9693769,bus
Coane St/North Rd (Clayton),-37.91295044,145.1166698,bus
Slater St/St Kilda Rd (Melbourne City),-37.83828675,144.976529,bus
Commercial Rd/St Kilda Rd (Melbourne City),-37.8438654,144.9786494,bus
Alfred Hospital/Commercial Rd (South Yarra),-37.845126,144.9817401,bus
Punt Rd/Commercial Rd (South Yarra),-37.84555731,144.9842967,bus
Braille Library/Commercial Rd (South Yarra),-37.84588611,144.9871857,bus
Prahran Market/Commercial Rd (South Yarra),-37.84654069,144.9922705,bus
Chapel St/Commercial Rd (South Yarra),-37.84676403,144.9937418,bus
Surrey Rd/Malvern Rd (South Yarra),-37.84732181,144.9979203,bus
Hobson St/Malvern Rd (South Yarra),-37.84765311,145.0004456,bus
Robinson St/Williams Rd (Prahran),-37.8485555,145.0031715,bus
Wrights Tce/Williams Rd (Prahran),-37.85082903,145.002792,bus
High St/Williams Rd (Prahran),-37.85356215,145.0024113,bus
Gooch St/Williams Rd (Windsor),-37.85504494,145.0021667,bus
Rae Ct/Williams Rd (Windsor),-37.8568953,145.0018099,bus
Dandenong Rd/Williams Rd (Windsor),-37.85841373,145.0015415,bus
Carlton Gardens/Rathdowne St (Carlton),-37.80147755,144.9699472,bus
St Kilda Cemetery/Hotham St (St Kilda East),-37.86108244,145.001083,bus
Alma Rd/Hotham St (St Kilda East),-37.86250982,145.0007602,bus
Cardigan St/Hotham St (St Kilda East),-37.86476629,145.0004378,bus
Inkerman St/Hotham St (St Kilda East),-37.86626593,145.0001245,bus
Balaclava Rd/Hotham St (St Kilda East),-37.86914083,144.9996034,bus
Melby Ave/Hotham St (St Kilda East),-37.87214929,144.9989877,bus
Mayfield St/Hotham St (St Kilda East),-37.87381183,144.9987153,bus
59 Staughton St (Melton South),-37.70363048,144.5687704,bus
Victoria University/Rees Rd (Melton South),-37.70777432,144.5639051,bus
Elgin St/Rathdowne St (Carlton),-37.79790096,144.9705335,bus
Hume Ave/Rees Rd (Melton South),-37.71222565,144.563022,bus
Moss St/Hume Ave (Melton South),-37.71132865,144.5680196,bus
Blaxland Rd/Mitchell Rd (Melton South),-37.7137778,144.5714219,bus
Mitchell Rd/Exford Rd (Melton South),-37.71349415,144.5729625,bus
Hume Ave/Exford Rd (Melton South),-37.71183308,144.573255,bus
Wilson Rd/Exford Rd (Melton South),-37.70958948,144.5737025,bus
Northcott St/Exford Rd (Melton South),-37.70666403,144.574297,bus
McDonald St/Station Rd (Melton South),-37.70157671,144.5753702,bus
Garry St/Station Rd (Melton South),-37.69831045,144.5760437,bus
Pitt St/Rathdowne St (Carlton),-37.79587955,144.9708955,bus
Richard Rd/Station Rd (Melton South),-37.69525844,144.5766194,bus
Alexandra St/High St (Melton),-37.68357227,144.5793243,bus
Melton Civic Centre/High St (Melton),-37.68303732,144.5870746,bus
Melton Valley Dr/High St (Melton),-37.68443966,144.5957261,bus
Eleanor Dr/Dowling Ave (Hoppers Crossing),-37.86361203,144.6765599,bus
Carlton Baths/Rathdowne St (Carlton),-37.79376747,144.9712258,bus
William Wright Wynd/Westmill Dr (Hoppers Crossing),-37.87293245,144.6716858,bus
Matthew Cl/Westmill Dr (Hoppers Crossing),-37.87516629,144.6720929,bus
Freight Terminal/Dynon Rd (West Melbourne),-37.80214835,144.9200804,bus
Freight Australia/Dynon Rd (West Melbourne),-37.80270624,144.9251416,bus
Curtain Square/Rathdowne St (Carlton North),-37.78958128,144.9719989,bus
Lloyd St/Dynon Rd (West Melbourne),-37.80317508,144.9297625,bus
Radcliffe St/Dynon Rd (West Melbourne),-37.8037802,144.9324033,bus
Arthur St/St Kilda Rd (Melbourne City),-37.83841347,144.976037,bus
Hanna St/St Kilda Rd (Melbourne City),-37.84434927,144.9784884,bus
Alfred Hospital/Commercial Rd (Prahran),-37.84530854,144.9813488,bus
Punt Rd/Commercial Rd (South Yarra),-37.8457409,144.985019,bus
Braille Library/Commercial Rd (South Yarra),-37.8460128,144.9872163,bus
Prahran Market/Commercial Rd (South Yarra),-37.84670767,144.9925501,bus
Fenwick St/Rathdowne St (Carlton North),-37.78738891,144.9723768,bus
Chapel St/Malvern Rd (South Yarra),-37.84691473,144.9941242,bus
Bendigo St/Malvern Rd (South Yarra),-37.84749971,144.9983132,bus
Victoria University/Rees Rd (Melton South),-37.70720348,144.5637537,bus
Malvern Rd/Williams Rd (South Yarra),-37.848337,145.003041,bus
Murray St/Williams Rd (Prahran),-37.85088154,145.0026996,bus
High St/Williams Rd (Prahran),-37.85318344,145.0023988,bus
Erica St/Williams Rd (Windsor),-37.85515895,145.0019818,bus
Wrexham Rd/Williams Rd (Windsor),-37.85642594,145.0017657,bus
Dandenong Rd/Hotham St (St Kilda East),-37.85934532,145.0012095,bus
St Kilda Cemetery/Hotham St (St Kilda East),-37.86105252,145.0009133,bus
Carlton North Post Office/Rathdowne St (Carlton North),-37.78443245,144.9728664,bus
Alma Rd/Hotham St (St Kilda East),-37.86293949,145.0005895,bus
Cardigan St/Hotham St (St Kilda East),-37.86523945,145.0001749,bus
Inkerman St/Hotham St (St Kilda East),-37.86668697,144.9999767,bus
